Order_ID,Order_Date,Customer_Name,Email,Phone,State,City,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Email_Missing,Qty_Missing,Is_Returned_Stock,Qty_Invalid,Discount_Missing,Phone_Missing,Phone_Valid,Unit_Price_Missing,Delivery_Date_Missing,Sales,Discount_Amount,Net_Amount,Year,Month,Month_Name,Weekday,Delivery_Days
ORD5538,2025-06-30,Krishna Oberoi,krishnaoberoi@gmail.com,9665377156,Tamil Nadu,Chennai,Hanger,Home,3.0,299.0,5.0,UPI,Cancelled,2025-07-10,False,False,False,False,False,False,True,False,False,897.0,44.85,852.15,2025,6,June,Monday,
ORD5539,2025-06-11,Vikram Roy,vikramroy@gmail.com,9730663593,Maharashtra,Pune,Rice,Grocery,4.0,799.0,5.0,COD,Pending,2025-06-25,False,False,False,False,False,False,True,False,False,3196.0,159.8,3036.2,2025,6,June,Wednesday,
ORD5540,2025-10-18,Anjali Pillai,anjalipillai@gmail.com,9234007467,Karnataka,Mysuru,Curtain,Home,4.0,1299.0,20.0,Wallet,Delivered,2025-11-08,False,False,False,False,False,False,True,False,False,5196.0,1039.2,4156.8,2025,10,October,Saturday,21.0
ORD5541,2025-03-25,Vimal Chatterjee,vimalchatterjee@gmail.com,9282943345,Karnataka,Mysuru,Dining Table,Furniture,1.0,19990.0,15.0,Net Banking,Pending,2025-04-01,False,False,False,False,False,False,True,False,False,19990.0,2998.5,16991.5,2025,3,March,Tuesday,
ORD5542,2025-08-01,Ashish Thomas,ashishthomas@gmail.com,9387429853,West Bengal,Durgapur,Cushion,Home,1.0,399.0,0.0,Card,Pending,2025-08-13,False,False,False,False,False,False,True,False,False,399.0,0.0,399.0,2025,8,August,Friday,
ORD5543,2025-08-09,Rakesh Patil,rakeshpatil@gmail.com,9571816436,Uttar Pradesh,Agra,Cricket Bat,Sports,1.0,2499.0,0.0,COD,Delivered,2025-08-13,False,False,False,True,False,False,True,False,False,2499.0,0.0,2499.0,2025,8,August,Saturday,4.0
ORD5544,2025-02-15,Nandini Bose,nandinibose@gmail.com,9820182165,West Bengal,Kolkata,Camera,Electronics,3.0,29999.0,0.0,UPI,Delivered,2025-03-08,False,True,False,False,False,False,True,False,False,89997.0,0.0,89997.0,2025,2,February,Saturday,21.0
ORD5545,2025-03-27,Nisha Bhalla,nishabhalla@gmail.com,9798289798,Punjab,Amritsar,Laptop,Electronics,4.0,54999.0,15.0,COD,Delivered,2025-03-30,False,False,False,False,False,False,True,False,False,219996.0,32999.4,186996.6,2025,3,March,Thursday,3.0
ORD5546,2025-02-02,Vikram Chavan,vikramchavan@gmail.com,9738347591,Maharashtra,Pune,Textbook,Books,1.0,699.0,15.0,COD,Returned,2025-02-17,False,False,True,False,False,False,True,False,False,699.0,104.85,594.15,2025,2,February,Sunday,15.0
ORD5547,2025-09-20,Mohit Bhalla,mohitbhalla@gmail.com,9232541725,Andhra Pradesh,Visakhapatnam,Magazine,Books,1.0,149.0,0.0,Card,Cancelled,2025-09-23,False,False,False,False,True,False,True,False,False,149.0,0.0,149.0,2025,9,September,Saturday,
ORD5548,2025-09-28,Pankaj Sharma,pankajsharma@gmail.com,9221266780,Delhi,New Delhi,Badminton Racket,Sports,5.0,1499.0,0.0,Card,Cancelled,2025-10-19,False,False,False,False,False,False,True,False,False,7495.0,0.0,7495.0,2025,9,September,Sunday,
ORD5549,2025-06-24,Ishaan Bhalla,ishaanbhalla@gmail.com,9824462853,Maharashtra,Pune,Pillow,Home,5.0,499.0,5.0,COD,Cancelled,2025-07-01,False,False,False,False,False,False,True,False,False,2495.0,124.75,2370.25,2025,6,June,Tuesday,
ORD5550,2025-08-20,Karan Jadhav,karanjadhav@gmail.com,9126331675,Rajasthan,Jodhpur,Bed,Furniture,3.0,19999.0,15.0,Card,Delivered,2025-09-04,False,False,False,False,False,False,True,False,False,59997.0,8999.55,50997.45,2025,8,August,Wednesday,15.0
ORD5551,2025-04-25,Namrata Sharma,namratasharma@gmail.com,9236749277,Andhra Pradesh,Visakhapatnam,Remote Car,Toys,3.0,1499.0,10.0,Card,Returned,2025-04-30,False,False,True,False,False,False,True,False,False,4497.0,449.7,4047.3,2025,4,April,Friday,5.0
ORD5552,2025-12-07,Lakshmi Mathew,lakshmimathew@gmail.com,9792492125,Kerala,Thiruvananthapuram,Printer,Electronics,3.0,8999.0,5.0,UPI,Returned,2026-01-02,False,False,True,False,False,False,True,False,False,26997.0,1349.85,25647.15,2025,12,December,Sunday,26.0
ORD5553,2025-10-21,Uday Bedi,udaybedi@gmail.com,9801377723,Punjab,Ludhiana,Wardrobe,Furniture,3.0,14999.0,0.0,COD,Returned,2025-11-16,False,True,True,False,True,False,True,False,False,44997.0,0.0,44997.0,2025,10,October,Tuesday,26.0
ORD5554,2025-03-26,Riya More,riyamore@gmail.com,9611226821,Punjab,Ludhiana,Kurta,Fashion,1.0,899.0,20.0,Card,Returned,2025-04-24,False,False,True,False,False,False,True,False,False,899.0,179.8,719.2,2025,3,March,Wednesday,29.0
ORD5555,2025-03-10,Simran Mittal,simranmittal@gmail.com,9278667643,Gujarat,Surat,Action Figure,Toys,4.0,899.0,15.0,UPI,Cancelled,2025-03-17,False,False,False,False,False,False,True,False,False,3596.0,539.4,3056.6,2025,3,March,Monday,
ORD5556,2025-07-06,Chetan Puri,chetanpuri@gmail.com,9748276928,Gujarat,Surat,Cookbook,Books,3.0,599.0,5.0,Card,Delivered,2025-08-04,False,True,False,False,False,False,True,False,False,1797.0,89.85,1707.15,2025,7,July,Sunday,29.0
ORD5557,2025-03-13,Shreya Iyengar,shreyaiyengar@gmail.com,9383465153,Punjab,Amritsar,Salt,Grocery,4.0,99.0,10.0,Card,Returned,2025-03-18,False,False,True,False,False,False,True,False,False,396.0,39.6,356.4,2025,3,March,Thursday,5.0
ORD5558,2025-01-20,Sonali Bansal,sonalibansal@gmail.com,9631954717,Haryana,Faridabad,Wardrobe,Furniture,3.0,14999.0,10.0,Card,Returned,2025-02-13,False,False,True,False,False,False,True,False,False,44997.0,4499.7,40497.3,2025,1,January,Monday,24.0
ORD5559,2025-08-31,Esha Dubey,eshadubey@gmail.com,9418569014,Telangana,Warangal,Novel,Books,4.0,399.0,0.0,Wallet,Pending,2025-09-24,False,False,False,False,False,False,True,False,False,1596.0,0.0,1596.0,2025,8,August,Sunday,
ORD5560,2025-11-03,Namrata Chauhan,namratachauhan@gmail.com,9567086386,Gujarat,Surat,Jeans,Fashion,1.0,1299.0,0.0,COD,Delivered,2025-11-23,False,False,False,False,True,False,True,False,False,1299.0,0.0,1299.0,2025,11,November,Monday,20.0
ORD5561,2025-10-08,Ankit Patil,ankitpatil@gmail.com,9538567152,West Bengal,Kolkata,Handbag,Fashion,1.0,1599.0,0.0,Card,Cancelled,2025-11-04,False,False,False,True,True,False,True,False,False,1599.0,0.0,1599.0,2025,10,October,Wednesday,
ORD5562,2025-06-06,Shivam Tandon,shivamtandon@gmail.com,9867974336,Uttar Pradesh,Agra,Curtain,Home,1.0,1299.0,15.0,Wallet,Pending,2025-06-12,False,False,False,False,False,False,True,False,False,1299.0,194.85,1104.15,2025,6,June,Friday,
ORD5563,2025-10-19,Anjali Chatterjee,anjalichatterjee@gmail.com,9656844231,West Bengal,Durgapur,Tea,Grocery,5.0,299.0,15.0,Card,Delivered,2025-10-30,False,False,False,False,False,False,True,False,False,1495.0,224.25,1270.75,2025,10,October,Sunday,11.0
ORD5564,2025-05-23,Rakesh Ghosh,rakeshghosh@gmail.com,9164903427,Maharashtra,Mumbai,Novel,Books,1.0,399.0,0.0,COD,Pending,2025-05-26,False,False,False,True,False,False,True,False,False,399.0,0.0,399.0,2025,5,May,Friday,
ORD5565,2025-12-31,Ananya Parikh,ananyaparikh@gmail.com,9122514277,Uttar Pradesh,Kanpur,Cooking Oil,Grocery,4.0,699.0,10.0,Net Banking,Delivered,2026-01-05,False,False,False,False,False,False,True,False,True,2796.0,279.6,2516.4,2025,12,December,Wednesday,5.0
ORD5566,2025-10-13,Rahul Mehta,rahulmehta@gmail.com,9659885354,Rajasthan,Jaipur,Tablet,Electronics,1.0,18999.0,15.0,Card,Delivered,2025-10-25,False,False,False,False,False,False,True,False,False,18999.0,2849.85,16149.15,2025,10,October,Monday,12.0
ORD5567,2025-01-21,Akash Arora,akasharora@gmail.com,9808761502,Telangana,Warangal,Remote Car,Toys,1.0,1499.0,10.0,Net Banking,Returned,2025-02-18,False,False,True,False,False,False,True,False,False,1499.0,149.9,1349.1,2025,1,January,Tuesday,28.0
ORD5568,2025-02-01,Uday Suri,udaysuri@gmail.com,9904053327,Haryana,Faridabad,Remote Car,Toys,3.0,1499.0,5.0,Wallet,Cancelled,2025-03-01,False,False,False,False,False,False,True,False,False,4497.0,224.85,4272.15,2025,2,February,Saturday,
ORD5569,2025-08-11,Esha Namboodiri,eshanamboodiri@gmail.com,9945044519,Haryana,Faridabad,Dress,Fashion,2.0,1799.0,0.0,Card,Returned,2025-08-14,False,False,True,False,False,False,True,False,False,3598.0,0.0,3598.0,2025,8,August,Monday,3.0
ORD5570,2025-01-28,Aditya Bhalla,adityabhalla@gmail.com,9778669642,Uttar Pradesh,Agra,Sunglasses,Fashion,3.0,799.0,20.0,COD,Returned,2025-02-06,False,True,True,False,False,False,True,False,False,2397.0,479.4,1917.6,2025,1,January,Tuesday,9.0
ORD5571,2025-04-21,Arpita Pillai,arpitapillai@gmail.com,9811548750,Maharashtra,Nagpur,Blanket,Home,5.0,1499.0,0.0,Wallet,Pending,2025-05-07,False,False,False,False,True,False,True,False,False,7495.0,0.0,7495.0,2025,4,April,Monday,
ORD5572,2025-08-22,Pranav Bedi,pranavbedi@gmail.com,9611340114,Rajasthan,Jaipur,Conditioner,Beauty,2.0,449.0,15.0,Wallet,Returned,2025-08-27,False,False,True,False,False,False,True,False,False,898.0,134.7,763.3,2025,8,August,Friday,5.0
ORD5573,2025-03-09,Rajat Oberoi,rajatoberoi@gmail.com,9822434470,Punjab,Ludhiana,Toy Car,Toys,4.0,499.0,5.0,Net Banking,Pending,2025-04-06,False,False,False,False,False,False,True,False,False,1996.0,99.8,1896.2,2025,3,March,Sunday,
ORD5574,2025-04-24,Anjali Bose,anjalibose@gmail.com,9371171805,Punjab,Ludhiana,Dress,Fashion,2.0,1799.0,0.0,COD,Returned,2025-05-14,False,False,True,False,True,False,True,False,False,3598.0,0.0,3598.0,2025,4,April,Thursday,20.0
ORD5575,2025-08-28,Vikram Agarwal,vikramagarwal@gmail.com,9793814390,Gujarat,Surat,Rubik Cube,Toys,5.0,299.0,0.0,UPI,Returned,2025-08-29,False,False,True,False,False,False,True,False,False,1495.0,0.0,1495.0,2025,8,August,Thursday,1.0
ORD5576,2025-12-28,Deepa Sawant,deepasawant@gmail.com,9716766311,Haryana,Faridabad,Wallet,Accessories,1.0,699.0,20.0,Net Banking,Returned,2026-01-14,False,False,True,False,False,False,True,False,False,699.0,139.8,559.2,2025,12,December,Sunday,17.0
ORD5577,2025-09-16,Rahul Malhotra,rahulmalhotra@gmail.com,9993248397,Kerala,Kochi,Face Serum,Beauty,5.0,899.0,20.0,UPI,Returned,2025-10-13,False,False,True,False,False,False,True,False,False,4495.0,899.0,3596.0,2025,9,September,Tuesday,27.0
ORD5578,2025-06-14,Nandini Chatterjee,nandinichatterjee@gmail.com,9398533726,Karnataka,Bengaluru,Cookbook,Books,2.0,599.0,0.0,Card,Cancelled,2025-07-04,False,False,False,False,False,False,True,False,False,1198.0,0.0,1198.0,2025,6,June,Saturday,
ORD5579,2025-08-23,Vikram Joshi,vikramjoshi@gmail.com,9490796100,West Bengal,Durgapur,Jacket,Fashion,1.0,1999.0,20.0,Net Banking,Delivered,2025-09-21,False,False,False,False,False,False,True,False,False,1999.0,399.8,1599.2,2025,8,August,Saturday,29.0
ORD5580,2025-11-13,Uday Mehta,udaymehta@gmail.com,9410228360,Andhra Pradesh,Visakhapatnam,Earbuds,Electronics,1.0,2499.0,0.0,Net Banking,Pending,2025-12-02,False,False,False,False,True,False,True,False,False,2499.0,0.0,2499.0,2025,11,November,Thursday,
ORD5581,2025-08-17,Nikhil Yadav,nikhilyadav@gmail.com,9378235689,Telangana,Warangal,Scarf,Accessories,5.0,499.0,5.0,Wallet,Cancelled,2025-09-12,False,False,False,False,False,False,True,False,False,2495.0,124.75,2370.25,2025,8,August,Sunday,
ORD5582,2025-04-29,Trisha Roy,trisharoy@gmail.com,9558456488,Punjab,Ludhiana,Bed,Furniture,1.0,19999.0,0.0,Net Banking,Cancelled,2025-05-25,False,False,False,False,False,False,True,False,False,19999.0,0.0,19999.0,2025,4,April,Tuesday,
ORD5583,2025-08-04,Chetan Singh,chetansingh@gmail.com,9367160817,West Bengal,Kolkata,Coffee Table,Furniture,2.0,5999.0,5.0,Net Banking,Delivered,2025-08-09,False,False,False,False,False,False,True,False,True,11998.0,599.9,11398.1,2025,8,August,Monday,5.0
ORD5584,2025-09-10,Nandini Thomas,nandinithomas@gmail.com,9943570816,Rajasthan,Jaipur,Sunglasses,Fashion,1.0,799.0,10.0,UPI,Returned,2025-10-03,False,False,True,False,False,False,True,False,False,799.0,79.9,719.1,2025,9,September,Wednesday,23.0
ORD5585,2025-05-01,Ansh Gaikwad,anshgaikwad@gmail.com,9704610585,Punjab,Ludhiana,Doll,Toys,1.0,599.0,20.0,COD,Cancelled,2025-05-17,False,False,False,False,False,False,True,False,False,599.0,119.8,479.2,2025,5,May,Thursday,
ORD5586,2025-04-24,Nisha Shekhawat,nishashekhawat@gmail.com,,Gujarat,Surat,Carpet,Home,3.0,2499.0,0.0,UPI,Pending,2025-05-06,False,False,False,False,True,True,False,False,False,7497.0,0.0,7497.0,2025,4,April,Thursday,
ORD5587,2025-03-03,Anisha Verma,anishaverma@gmail.com,9451205568,West Bengal,Durgapur,Toy Car,Toys,5.0,499.0,5.0,COD,Delivered,2025-03-18,False,False,False,False,False,False,True,False,False,2495.0,124.75,2370.25,2025,3,March,Monday,15.0
ORD5588,2025-01-10,Zoya Dutta,zoyadutta@gmail.com,9492507018,Kerala,Kochi,Jeans,Fashion,4.0,1299.0,15.0,Wallet,Pending,2025-01-30,False,False,False,False,False,False,True,False,False,5196.0,779.4,4416.6,2025,1,January,Friday,
ORD5589,2025-11-06,Sonali Bansal,sonalibansal@gmail.com,9464479167,Uttar Pradesh,Lucknow,Moisturizer,Beauty,5.0,499.0,0.0,UPI,Delivered,2025-11-27,False,False,False,False,False,False,True,False,False,2495.0,0.0,2495.0,2025,11,November,Thursday,21.0
ORD5590,2025-05-20,Shivam Sarkar,shivamsarkar@gmail.com,9107814016,Haryana,Gurugram,Basketball,Sports,1.0,1299.0,10.0,Net Banking,Cancelled,,False,False,False,False,False,False,True,False,True,1299.0,129.9,1169.1,2025,5,May,Tuesday,
ORD5591,2025-01-09,Naksh Pillai,nakshpillai@gmail.com,9753567013,Tamil Nadu,Coimbatore,Tea,Grocery,4.0,299.0,0.0,COD,Delivered,2025-02-06,False,False,False,False,False,False,True,False,False,1196.0,0.0,1196.0,2025,1,January,Thursday,28.0
ORD5592,2025-08-11,Esha Saxena,eshasaxena@gmail.com,9931445906,West Bengal,Kolkata,Jacket,Fashion,5.0,1999.0,5.0,Net Banking,Delivered,2025-08-29,False,False,False,False,False,False,True,False,False,9995.0,499.75,9495.25,2025,8,August,Monday,18.0
ORD5593,2025-07-09,Nikhil Parikh,nikhilparikh@gmail.com,9807993731,Uttar Pradesh,Lucknow,Skipping Rope,Sports,1.0,399.0,15.0,Net Banking,Cancelled,2025-08-02,False,False,False,True,False,False,True,False,False,399.0,59.85,339.15,2025,7,July,Wednesday,
ORD5594,2025-12-03,Deepa Namboodiri,deepanamboodiri@gmail.com,9338114273,Andhra Pradesh,Vijayawada,Jeans,Fashion,3.0,1299.0,5.0,Net Banking,Returned,2025-12-27,False,False,True,False,False,False,True,False,False,3897.0,194.85,3702.15,2025,12,December,Wednesday,24.0
ORD5595,2025-11-05,Trisha Paul,trishapaul@gmail.com,9716327448,Gujarat,Ahmedabad,Recliner,Furniture,5.0,17999.0,15.0,Card,Returned,2025-11-10,False,False,True,False,False,False,True,False,True,89995.0,13499.25,76495.75,2025,11,November,Wednesday,5.0
ORD5596,2025-01-21,Isha Pawar,ishapawar@gmail.com,9851032375,Kerala,Kochi,Dress,Fashion,1.0,1799.0,0.0,Net Banking,Pending,2025-01-24,False,False,False,False,False,False,True,False,False,1799.0,0.0,1799.0,2025,1,January,Tuesday,
ORD5597,2025-02-10,Lakshmi Bedi,lakshmibedi@gmail.com,9285417267,Tamil Nadu,Coimbatore,Watch,Accessories,4.0,2499.0,15.0,Net Banking,Cancelled,2025-02-25,False,False,False,False,False,False,True,False,False,9996.0,1499.4,8496.6,2025,2,February,Monday,
ORD5598,2025-11-01,Ashish Arora,ashisharora@gmail.com,9334453611,Maharashtra,Mumbai,Pillow,Home,1.0,499.0,10.0,Wallet,Delivered,2025-11-19,False,False,False,True,False,False,True,False,False,499.0,49.9,449.1,2025,11,November,Saturday,18.0
ORD5599,2025-02-23,Aditi Naidu,aditinaidu@gmail.com,9925924004,Telangana,Hyderabad,Camera,Electronics,3.0,29999.0,0.0,COD,Cancelled,2025-03-12,False,False,False,False,False,False,True,False,False,89997.0,0.0,89997.0,2025,2,February,Sunday,
ORD5600,2025-03-24,Yash Dutta,yashdutta@gmail.com,9408788154,Kerala,Kochi,Cabinet,Furniture,3.0,7999.0,0.0,Card,Cancelled,2025-04-15,False,False,False,False,True,False,True,False,False,23997.0,0.0,23997.0,2025,3,March,Monday,
ORD5601,2025-04-29,Manish Iyengar,manishiyengar@gmail.com,9296382662,Delhi,New Delhi,Wall Clock,Home,5.0,699.0,10.0,COD,Delivered,2025-05-20,False,False,False,False,False,False,True,False,False,3495.0,349.5,3145.5,2025,4,April,Tuesday,21.0
ORD5602,2025-10-06,Vikas Solanki,vikassolanki@gmail.com,9950002209,Kerala,Thiruvananthapuram,Pillow,Home,1.0,499.0,0.0,Card,Returned,2025-10-20,False,False,True,False,True,False,True,False,False,499.0,0.0,499.0,2025,10,October,Monday,14.0
ORD5603,2025-04-21,Esha Reddy,eshareddy@gmail.com,9714005368,Madhya Pradesh,Indore,Dictionary,Books,3.0,449.0,15.0,UPI,Returned,2025-04-24,False,False,True,False,False,False,True,False,False,1347.0,202.05,1144.95,2025,4,April,Monday,3.0
ORD5604,2025-12-10,Soham Malhotra,sohammalhotra@gmail.com,9447824947,Telangana,Warangal,Moisturizer,Beauty,3.0,499.0,20.0,Net Banking,Returned,2025-12-14,False,False,True,False,False,False,True,False,False,1497.0,299.4,1197.6,2025,12,December,Wednesday,4.0
ORD5605,2025-11-14,Aarav Nath,aaravnath@gmail.com,9865271535,Uttar Pradesh,Agra,Headphones,Electronics,1.0,1999.0,10.0,Card,Delivered,2025-11-19,False,False,False,False,False,False,True,False,False,1999.0,199.9,1799.1,2025,11,November,Friday,5.0
ORD5606,2025-07-06,Anjali Nair,anjalinair@gmail.com,9206480490,Uttar Pradesh,Lucknow,Exam Guide,Books,1.0,599.0,5.0,UPI,Pending,2025-08-02,False,False,False,True,False,False,True,False,False,599.0,29.95,569.05,2025,7,July,Sunday,
ORD5607,2025-05-24,Vikas Desai,vikasdesai@gmail.com,9246197461,Bihar,Patna,Keyboard,Electronics,2.0,1499.0,10.0,UPI,Delivered,2025-06-06,False,False,False,False,False,False,True,False,False,2998.0,299.8,2698.2,2025,5,May,Saturday,13.0
ORD5608,2025-10-25,Vaishnavi Talwar,vaishnavitalwar@gmail.com,9296982481,Karnataka,Bengaluru,Action Figure,Toys,1.0,899.0,10.0,Card,Returned,2025-11-14,False,False,True,False,False,False,True,False,False,899.0,89.9,809.1,2025,10,October,Saturday,20.0
ORD5609,2025-09-22,Sanika Menon,sanikamenon@gmail.com,9819184903,Rajasthan,Jaipur,Saree,Fashion,2.0,2499.0,10.0,UPI,Pending,2025-10-01,False,False,False,False,False,False,True,False,False,4998.0,499.8,4498.2,2025,9,September,Monday,
ORD5610,2025-10-12,Diya Choudhary,diyachoudhary@gmail.com,9460007947,Gujarat,Surat,Skipping Rope,Sports,4.0,399.0,10.0,COD,Pending,2025-10-14,False,False,False,False,False,False,True,False,False,1596.0,159.6,1436.4,2025,10,October,Sunday,
ORD5611,2025-02-04,Jatin Bansal,jatinbansal@gmail.com,9205129726,Karnataka,Bengaluru,Cooking Oil,Grocery,3.0,699.0,20.0,COD,Delivered,2025-02-15,False,True,False,False,False,False,True,False,False,2097.0,419.4,1677.6,2025,2,February,Tuesday,11.0
ORD5612,2025-11-26,Naksh Fernandes,nakshfernandes@gmail.com,9975543045,Uttar Pradesh,Agra,Perfume,Beauty,5.0,1499.0,0.0,COD,Cancelled,2025-12-20,False,False,False,False,False,False,True,False,False,7495.0,0.0,7495.0,2025,11,November,Wednesday,
ORD5613,2025-06-18,Tanmay Kadam,tanmaykadam@gmail.com,9572037035,Maharashtra,Nagpur,Badminton Racket,Sports,3.0,1499.0,10.0,Wallet,Delivered,2025-06-23,False,False,False,False,False,False,True,False,True,4497.0,449.7,4047.3,2025,6,June,Wednesday,5.0
ORD5614,2025-09-28,Meera Parikh,meeraparikh@gmail.com,9620037631,Haryana,Gurugram,Sugar,Grocery,3.0,399.0,0.0,COD,Cancelled,2025-10-27,False,False,False,False,True,False,True,False,False,1197.0,0.0,1197.0,2025,9,September,Sunday,
ORD5615,2025-08-26,Rajat Oberoi,rajatoberoi@gmail.com,9693840000,Maharashtra,Nagpur,Rubik Cube,Toys,1.0,299.0,0.0,Net Banking,Pending,,False,False,False,False,True,False,True,False,True,299.0,0.0,299.0,2025,8,August,Tuesday,
ORD5616,2025-04-17,Gaurav Nair,gauravnair@gmail.com,9178825843,Maharashtra,Pune,Building Blocks,Toys,3.0,999.0,0.0,Wallet,Delivered,2025-05-14,False,False,False,False,True,False,True,False,False,2997.0,0.0,2997.0,2025,4,April,Thursday,27.0
ORD5617,2025-09-15,Bhavna Ahuja,bhavnaahuja@gmail.com,9393411603,Kerala,Thiruvananthapuram,Watch,Accessories,1.0,2499.0,20.0,Wallet,Cancelled,2025-09-17,False,False,False,False,False,False,True,False,False,2499.0,499.8,1999.2,2025,9,September,Monday,
ORD5618,2025-10-07,Nikhil Desai,nikhildesai@gmail.com,9123714585,Delhi,New Delhi,Textbook,Books,3.0,699.0,10.0,Net Banking,Returned,2025-10-15,False,True,True,False,False,False,True,False,False,2097.0,209.7,1887.3,2025,10,October,Tuesday,8.0
ORD5619,2025-09-21,Tarun Iyer,taruniyer@gmail.com,9571229222,Maharashtra,Mumbai,Body Lotion,Beauty,2.0,449.0,15.0,Card,Pending,2025-10-10,False,False,False,False,False,False,True,False,False,898.0,134.7,763.3,2025,9,September,Sunday,
ORD5620,2025-06-26,Ashish Bhosale,ashishbhosale@gmail.com,9482718244,Andhra Pradesh,Vijayawada,Yoga Mat,Sports,1.0,699.0,20.0,UPI,Cancelled,2025-06-29,False,False,False,False,False,False,True,True,False,699.0,139.8,559.2,2025,6,June,Thursday,
ORD5621,2025-04-03,Kavya Thomas,kavyathomas@gmail.com,9424619258,Rajasthan,Jodhpur,Handbag,Fashion,5.0,1599.0,10.0,COD,Cancelled,2025-04-14,False,False,False,False,False,False,True,False,False,7995.0,799.5,7195.5,2025,4,April,Thursday,
ORD5622,2025-09-12,Vimal Kadam,vimalkadam@gmail.com,9232919899,Madhya Pradesh,Indore,Umbrella,Accessories,4.0,599.0,15.0,Card,Cancelled,2025-10-04,False,False,False,False,False,False,True,False,False,2396.0,359.4,2036.6,2025,9,September,Friday,
ORD5623,2025-01-31,Trisha Varma,trishavarma@gmail.com,9910999295,Telangana,Warangal,Shampoo,Beauty,4.0,399.0,0.0,Wallet,Pending,2025-02-02,False,False,False,False,False,False,True,False,False,1596.0,0.0,1596.0,2025,1,January,Friday,
ORD5624,2025-02-12,Nisha Dutta,nishadutta@gmail.com,9902559298,Uttar Pradesh,Lucknow,Board Game,Toys,1.0,799.0,20.0,COD,Cancelled,2025-02-16,False,False,False,True,False,False,True,False,False,799.0,159.8,639.2,2025,2,February,Wednesday,
ORD5625,2025-12-23,Kunal George,kunalgeorge@gmail.com,9131502890,Andhra Pradesh,Vijayawada,Speaker,Electronics,4.0,2999.0,10.0,Card,Returned,2026-01-21,False,False,True,False,False,False,True,False,False,11996.0,1199.6,10796.4,2025,12,December,Tuesday,29.0
ORD5626,2025-05-23,Sneha Pandey,snehapandey@gmail.com,9543321051,Tamil Nadu,Coimbatore,Watch,Accessories,1.0,2499.0,0.0,Net Banking,Returned,2025-06-17,False,False,True,True,False,False,True,False,False,2499.0,0.0,2499.0,2025,5,May,Friday,25.0
ORD5627,2025-09-19,Siddharth Malhotra,siddharthmalhotra@gmail.com,9728123205,Punjab,Ludhiana,Tablet,Electronics,3.0,18999.0,0.0,Card,Cancelled,2025-10-07,False,False,False,False,True,False,True,False,False,56997.0,0.0,56997.0,2025,9,September,Friday,
ORD5628,2025-10-14,Chetan Desai,chetandesai@gmail.com,9961953579,Uttar Pradesh,Kanpur,Pillow,Home,1.0,499.0,20.0,UPI,Cancelled,2025-10-24,False,False,False,False,False,False,True,False,False,499.0,99.8,399.2,2025,10,October,Tuesday,
ORD5629,2025-12-24,Gaurav Chauhan,gauravchauhan@gmail.com,9698427971,Punjab,Amritsar,Biscuits,Grocery,2.0,199.0,15.0,Card,Pending,2026-01-17,False,False,False,False,False,False,True,False,False,398.0,59.7,338.3,2025,12,December,Wednesday,
ORD5630,2025-10-24,Anisha Deshmukh,anishadeshmukh@gmail.com,9764149009,Gujarat,Surat,Sports Shoes,Sports,3.0,2499.0,15.0,Net Banking,Returned,2025-11-08,False,True,True,False,False,False,True,False,False,7497.0,1124.55,6372.45,2025,10,October,Friday,15.0
ORD5631,2025-04-10,Amaya Sethi,amayasethi@gmail.com,9960165251,West Bengal,Kolkata,Cap,Accessories,1.0,399.0,15.0,UPI,Returned,2025-04-19,False,False,True,False,False,False,True,False,False,399.0,59.85,339.15,2025,4,April,Thursday,9.0
ORD5632,2025-12-08,Vishal Rao,vishalrao@gmail.com,9814966462,Delhi,New Delhi,Yoga Mat,Sports,3.0,699.0,20.0,Card,Pending,2025-12-12,False,True,False,False,False,False,True,False,False,2097.0,419.4,1677.6,2025,12,December,Monday,
ORD5633,2025-08-21,Vimal Madhavan,vimalmadhavan@gmail.com,9644754591,Madhya Pradesh,Bhopal,Tv Stand,Furniture,3.0,6999.0,20.0,COD,Delivered,2025-09-11,False,False,False,False,False,False,True,False,False,20997.0,4199.4,16797.6,2025,8,August,Thursday,21.0
ORD5634,2025-06-06,Sachin Banerjee,sachinbanerjee@gmail.com,9742097102,Maharashtra,Pune,T-Shirt,Fashion,2.0,599.0,15.0,COD,Returned,2025-06-11,False,False,True,False,False,False,True,False,False,1198.0,179.7,1018.3,2025,6,June,Friday,5.0
ORD5635,2025-02-25,Naksh Mehta,nakshmehta@gmail.com,9777385456,Gujarat,Surat,Rice,Grocery,3.0,799.0,15.0,Wallet,Pending,2025-03-12,False,False,False,False,False,False,True,False,False,2397.0,359.55,2037.45,2025,2,February,Tuesday,
ORD5636,2025-06-07,Sanika Yadav,sanikayadav@gmail.com,9537882871,Tamil Nadu,Coimbatore,Wheat Flour,Grocery,1.0,499.0,15.0,Net Banking,Returned,2025-06-25,False,False,True,False,False,False,True,False,False,499.0,74.85,424.15,2025,6,June,Saturday,18.0
ORD5637,2025-08-12,Jaya Choudhary,jayachoudhary@gmail.com,9709501228,Tamil Nadu,Coimbatore,Dining Table,Furniture,3.0,19990.0,0.0,COD,Returned,2025-08-28,False,False,True,False,True,False,True,False,False,59970.0,0.0,59970.0,2025,8,August,Tuesday,16.0
